string_external_id,abundance
YGL008C,1255722.326
YGL009C,96329.45366
YGL010W,486.132248
YGL011C,15207.64991
YGL012W,1642.901353
YGL013C,1295.187544
YGL014W,720.517291
YGL016W,9755.80372
YGL017W,2034.685455
YGL018C,2010.015692
YGL019W,8121.336004
YGL020C,2253.48995
YGL021W,2193.268207
YGL022W,3004.533419
YGL025C,555.549057
YGL026C,15453.10258
YGL027C,2835.839687
YGL028C,22621.3458
YGL029W,2337.128179
YGL030W,59318.74947
YGL031C,247377.6215
YGL032C,1155.251341
YGL035C,830.424217
YGL036W,486.132248
YGL037C,7721.276914
YGL038C,9490.217457
YGL039W,2343.073302
YGL040C,11557.20182
YGL043W,6255.181772
YGL044C,6348.357045
YGL045W,783.798887
YGL046W,3037.98376
YGL047W,1948.003846
YGL048C,4696.233017
YGL049C,3389.321577
YGL050W,3389.321577
YGL053W,1253.62422
YGL054C,7108.890555
YGL056C,21216.12558
YGL058W,2767.657162
YGL059W,450.486391
YGL060W,3870.074331
YGL061C,996.18804
YGL062W,12532.32864
YGL064C,736.464618
YGL065C,1835.103835
YGL066W,486.132248
YGL067W,845.818925
YGL068W,6940.255169
YGL070C,2443.571616
YGL071W,2733.407426
YGL076C,101440.7929
YGL078C,38934.18232
YGL079W,1629.891555
YGL080W,395.628344
YGL082W,7622.245279
YGL083W,1484.982463
YGL084C,672.127009
YGL085W,704.480663
YGL086W,655.803216
YGL087C,2756.252492
YGL090W,876.399694
YGL092W,4632.572128
YGL094C,1511.585725
YGL095C,5660.088527
YGL097W,12081.90976
YGL098W,936.775973
YGL099W,19425.11
YGL100W,951.715802
YGL101W,1498.298948
YGL105W,57715.67568
YGL107C,4802.930574
YGL108C,2431.80295
YGL110C,6301.716046
YGL111W,2744.835938
YGL112C,6506.376816
YGL113W,124.510117
YGL115W,11676.92473
YGL117W,148.811243
YGL119W,951.715802
YGL120C,16910.00072
YGL122C,9671.698819
YGL125W,8604.453128
YGL126W,538.409577
YGL127C,468.39465
YGL129C,1295.187544
YGL130W,279.403257
YGL133W,2606.882407
YGL134W,216.634494
YGL135W,264998.5039
YGL137W,129074.1612
YGL140C,1083.681248
YGL141W,3115.677812
YGL143C,414.115457
YGL145W,6024.121888
YGL147C,52359.45941
YGL148W,2313.309473
YGL150C,6278.43555
YGL151W,2490.504884
YGL153W,2572.108883
YGL154C,622.843006
YGL155W,3938.908825
YGL156W,319.300389
YGL157W,2948.573282
YGL159W,172.147832
YGL161C,936.775973
YGL162W,1098.088258
YGL164C,3671.414453
YGL166W,1758.86078
YGL167C,6904.282584
YGL169W,538.409577
YGL172W,4755.729204
YGL173C,11676.92473
YGL175C,1025.559692
YGL178W,1239.692946
YGL180W,1069.225892
YGL181W,936.775973
YGL185C,1431.411266
YGL187C,9410.985752
YGL189C,16321.70036
YGL190C,8604.453128
YGL194C,4888.821438
YGL195W,7327.540918
YGL197W,395.628344
YGL200C,26817.41425
YGL201C,13435.66707
YGL202W,1771.624875
YGL203C,8553.19253
YGL206C,28660.81935
YGL207W,18491.23205
YGL208W,299.519102
YGL209W,503.708466
YGL210W,4297.641365
YGL212W,2360.885973
YGL213C,1707.568347
YGL216W,736.464618
YGL219C,376.921209
YGL220W,2046.992119
YGL221C,6001.164537
YGL223C,2193.268207
YGL225W,31880.19319
YGL226C-A,1010.900703
YGL226W,1169.430224
YGL227W,1498.298948
YGL228W,8642.960803
YGL229C,279.403257
YGL231C,1322.710493
YGL232W,2630
YGL233W,4276.968159
YGL234W,35800.67676
YGL238W,23504.41493
YGL240W,1363.727534
YGL241W,2937.349284
YGL244W,6512.436698
YGL245W,48696.76275
YGL246C,4031.317778
YGL247W,124.510117
YGL248W,1404.436492
YGL250W,1822.452778
YGL252C,3258.69488
YGL253W,114499.0855
YGL254W,2120.447552
YGL256W,125
YGL257C,1169.430224
YGR001C,3060.232559
YGR002C,2229.450427
YGR003W,172.147832
YGR004W,238.011792
YGR005C,519.682031
YGR007W,4696.233017
YGR008C,5325.266696
YGR010W,1431.411266
YGR012W,4653.762501
YGR013W,782.058238
YGR014W,1322.710493
YGR016W,238.011792
YGR017W,2835.839687
YGR019W,572.55651
YGR020C,4051.616146
YGR021W,1784.365878
YGR024C,1169.430224
YGR027C,321821.9539
YGR028W,3534.298273
YGR030C,3181.886481
YGR031W,7400.879022
YGR033C,3770.33893
YGR034W,33236.30537
YGR037C,8502.026952
YGR038W,2801.800602
YGR040W,5480.729474
YGR041W,951.715802
YGR043C,1923.060261
YGR046W,194.711698
YGR047C,876.399694
YGR048W,3534.298273
YGR049W,3214.860847
YGR052W,338.777852
YGR056W,258.915893
YGR057C,655.803216
YGR058W,1629.891555
YGR060W,77108.00219
YGR061C,40769.82377
YGR062C,468.39465
YGR063C,4485.082266
YGR068C,1972.867337
YGR071C,1054.721202
YGR072W,1253.62422
YGR074W,2396.410458
YGR075C,2384.583774
YGR076C,1551.271682
YGR077C,538.409577
YGR078C,6547.765027
YGR080W,1471.635869
YGR081C,3671.414453
YGR082W,5682.633923
YGR083C,10307.82186
YGR084C,16040.90516
YGR085C,21216.12558
YGR086C,114642.1383
YGR087C,1524.843187
YGR088W,319.300389
YGR089W,996.18804
YGR090W,3258.69488
YGR091W,1264.836029
YGR092W,3497.215661
YGR093W,1267.516655
YGR094W,358
YGR095C,10757.94133
YGR099W,638.126514
YGR100W,768.102769
YGR102C,172.147832
YGR103W,4527.071208
YGR104C,1010.900703
YGR105W,1484.982463
YGR106C,12763.57934
YGR108W,299.519102
YGR111W,768.102769
YGR112W,622.843006
YGR116W,8888.075319
YGR117C,1281.37089
YGR118W,10566.02831
YGR119C,9305.265894
YGR120C,3269.630172
YGR123C,6988.308614
YGR124W,58178.93311
YGR125W,1417.940016
YGR128C,16761.48064
YGR129W,2455.326041
YGR130C,10293.73198
YGR132C,9689.194395
YGR134W,1322.710493
YGR135W,17077.81868
YGR140W,1345.237288
YGR141W,622.843006
YGR143W,468.39465
YGR146C,589.437791
YGR147C,1239.692946
YGR148C,36883.08897
YGR150C,876.399694
YGR155W,41938.17757
YGR156W,936.775973
YGR157W,1809.779588
YGR158C,7376.407847
YGR159C,77437.20787
YGR161C,2096.034577
YGR162W,9755.80372
YGR163W,2606.882407
YGR165W,3464.936461
YGR166W,1655.885285
YGR167W,3486.464288
YGR169C,376.921209
YGR171C,3115.677812
YGR173W,6197.164469
YGR174C,704.480663
YGR175C,65383.60778
YGR177C,3004.533419
YGR178C,2869.776294
YGR179C,2687.57228
YGR180C,88884.14927
YGR183C,4548.111091
YGR185C,2710.497904
YGR186W,1923.060261
YGR187C,20843.89598
YGR188C,414.115457
YGR189C,29521.43449
YGR191W,688.35166
YGR192C,168875.8419
YGR193C,414.115457
YGR194C,3464.936461
YGR195W,5149.302602
YGR198W,1642.901353
YGR200C,6093.156634
YGR202C,3049.113264
YGR203W,2313.309473
YGR204W,35641.17114
YGR205W,4276.968159
YGR206W,752.325536
YGR207C,2402.318293
YGR208W,13849.95894
YGR209C,17236.67336
YGR210C,11592.42046
YGR211W,39859.04074
YGR214W,93683.70592
YGR218W,7084.723063
YGR220C,3192.887447
YGR221C,56.866386
YGR222W,799.416322
YGR229C,5682.633923
YGR231C,2847.163185
YGR232W,319.300389
YGR233C,2926.114486
YGR234W,12966.99506
YGR235C,5215.074324
YGR237C,1054.721202
YGR238C,468.39465
YGR240C,89811.25874
YGR241C,6796.71319
YGR243W,6749.072895
YGR245C,3637.908816
YGR246C,4331.65138
YGR247W,1524.843187
YGR248W,4318.345432
YGR250C,1910.557947
YGR251W,1458.258755
YGR252W,1183.565989
YGR253C,17077.81868
YGR254W,76728.69
YGR255C,2937.349284
YGR256W,555.549057
YGR257C,538.409577
YGR258C,845.818925
YGR261C,3573.309141
YGR262C,3015.693894
YGR264C,85016.15352
YGR266W,3225.833379
YGR267C,2835.839687
YGR269W,279.403257
YGR270W,172.147832
YGR271C-A,2835.839687
YGR271W,486.132248
YGR274C,1498.298948
YGR275W,1551.271682
YGR277C,3612.452429
YGR278W,3258.69488
YGR279C,6185.581127
YGR280C,3850.062764
YGR281W,3612.452429
YGR282C,45010.39752
YGR283C,2824.504803
YGR285C,86409.01454
YGR286C,503.708466
YGR287C,752.325536
YGR292W,5062.010543
YHL001W,35104.47267
YHL002W,357.977413
YHL004W,6892.304602
YHL007C,258.915893
YHL009C,1681.776763
YHL013C,172.147832
YHL014C,2360.885973
YHL017W,14599.37886
YHL018W,752.325536
YHL019C,2892.344667
YHL020C,1281.37089
YHL021C,5795.776334
YHL025W,2903.612241
YHL026C,830.424217
YHL027W,1822.452778
YHL029C,12532.32864
YHL030W,2948.573282
YHL033C,237632.5191
YHL034C,12763.57934
YHL038C,1363.727534
YHL039W,5171.19776
YHL048W,3071.341699
YHR001W,2349.014632
YHR001W-A,5592.619267
YHR003C,8425.457222
YHR004C,376.921209
YHR005C,9916.241596
YHR006W,6488.917408
YHR007C,73216.56745
YHR008C,10923.28755
YHR009C,5237.055637
YHR010W,7376.407847
YHR011W,404.898446
YHR012W,258.915893
YHR013C,3313.279871
YHR015W,98.941523
YHR018C,10158.41266
YHR023W,2144.790022
YHR024C,31358.24984
YHR025W,92610.39148
YHR027C,305987.6112
YHR030C,3225.833379
YHR031C,655.803216
YHR034C,2606.882407
YHR035W,450.486391
YHR036W,1281.37089
YHR037W,17204.86597
YHR038W,1444.850698
YHR039C,2502.203353
YHR039C-A,2277.46513
YHR040W,2801.800602
YHR041C,1720.427389
YHR042W,46625.646
YHR043C,2396.410458
YHR044C,752.325536
YHR046C,2443.571616
YHR047C,76981.5004
YHR049W,14599.37886
YHR051W,12474.72104
YHR052W,45869.66773
YHR053C,31880.19319
YHR055C,6677.807496
YHR057C,338.777852
YHR058C,4824.359039
YHR059W,2630
YHR060W,752.325536
YHR061C,1098.088258
YHR062C,6301.716046
YHR063C,2595.30427
YHR064C,73590.42173
YHR066W,8146.546862
YHR067W,799.416322
YHR068W,7597.549342
YHR069C,4840.712461
YHR070W,4122.908582
YHR072W,2193.268207
YHR073W,589.437791
YHR074W,172.147832
YHR077C,1281.37089
YHR079C,258.915893
YHR082C,1267.516655
YHR083W,1471.635869
YHR084W,1923.060261
YHR085W,4422.326721
YHR086W,1484.982463
YHR087W,2431.80295
YHR088W,783.798887
YHR089C,5727.807926
YHR094C,23334.34313
YHR098C,12187.92069
YHR101C,3464.936461
YHR102W,1040.166157
YHR104W,12850.63546
YHR106W,414.115457
YHR107C,1169.430224
YHR108W,2265.485518
YHR109W,2937.349284
YHR111W,2618.447621
YHR112C,1363.727534
YHR113W,172.147832
YHR114W,5436.170202
YHR115C,2790.431145
YHR116W,1363.727534
YHR117W,4112.700375
YHR118C,2969.090056
YHR119W,172.147832
YHR120W,1668.843656
YHR121W,8323.698854
YHR122W,1797.084034
YHR127W,2144.790022
YHR129C,1577.587385
YHR131C,172.147832
YHR132C,468.39465
YHR132W-A,1404.436492
YHR133C,1898.035017
YHR135C,1629.891555
YHR136C,2181.174143
YHR137W,7696.481883
YHR138C,319.300389
YHR141C,3890.118013
YHR143W-A,906.714285
YHR144C,1511.585725
YHR146W,2993.362505
YHR147C,5682.633923
YHR149C,1551.271682
YHR152W,936.775973
YHR154W,1377.330737
YHR155W,1169.430224
YHR156C,799.416322
YHR158C,1350.090109
YHR159W,503.708466
YHR161C,622.843006
YHR162W,3410.968758
YHR163W,3421.779388
YHR165C,468.39465
YHR166C,79.671546
YHR167W,2835.839687
YHR168W,189.135227
YHR169W,3497.215661
YHR170W,11894.89889
YHR172W,2231.330026
YHR173C,148.811243
YHR174W,2606.882407
YHR178W,279.403257
YHR179W,15131.19611
YHR181W,1809.779588
YHR182W,1720.427389
YHR183W,101440.7929
YHR187W,3870.074331
YHR188C,1681.776763
YHR189W,338.777852
YHR190W,10757.94133
YHR192W,3389.321577
YHR193C,38016.08218
YHR194W,1197.659409
YHR195W,1898.035017
YHR196W,20005.56015
YHR197W,7820.703709
YHR198C,1350.090109
YHR199C,4422.326721
YHR200W,17236.67336
YHR201C,3170.875939
YHR203C,101854.3274
YHR204W,655.803216
YHR205W,3850.062764
YHR206W,2572.108883
YHR207C,4996.845821
YHR208W,87301.77443
YHR209W,4380.642237
YHR215W,3291.473224
YHR216W,7870.564691
YIL001W,194.711698
YIL002C,98.941523
YIL005W,6024.121888
YIL007C,845.818925
YIL008W,1239.692946
YIL009W,6441.958021
YIL010W,1835.103835
YIL014W,2313.309473
YIL015W,672.127009
YIL016W,3345.922367
YIL018W,4051.616146
YIL020C,6488.917408
YIL021W,10037.0613
YIL024C,1538.071714
YIL026C,4092.307504
YIL027C,5237.055637
YIL031W,450.486391
YIL033C,4276.968159
YIL034C,6772.880063
YIL035C,7181.545814
YIL036W,1239.692946
YIL038C,2490.504884
YIL039W,1069.225892
YIL041W,7721.276914
YIL042C,4215.134277
YIL043C,4824.359039
YIL044C,5347.390686
YIL045W,996.18804
YIL046W,216.634494
YIL047C,1155.251341
YIL050W,3389.321577
YIL051C,168102.0218
YIL052C,21012.83814
YIL053W,193299.8968
YIL054W,521.1317
YIL056W,279.403257
YIL057C,5525.401288
YIL061C,736.464618
YIL062C,3060.232559
YIL063C,3618.672045
YIL064W,1616.855581
YIL065C,2408.222476
YIL066C,1363.727534
YIL068C,1083.681248
YIL069C,6162.434602
YIL070C,4910.36774
YIL071C,503.708466
YIL074C,2010.015692
YIL075C,4749.488952
YIL076W,23072.69556
YIL077C,921.77596
YIL078W,42623.79904
YIL079C,1551.271682
YIL083C,3170.875939
YIL084C,105.475967
YIL085C,2892.344667
YIL088C,194.711698
YIL090W,606.198294
YIL091C,172.147832
YIL092W,105.475967
YIL093C,1923.060261
YIL094C,19079.39238
YIL095W,1322.710493
YIL096C,2959.786543
YIL097W,783.798887
YIL098C,589.437791
YIL101C,194.711698
YIL103W,2525.559159
YIL104C,7060.581089
YIL105C,5193.121683
YIL106W,5018.538317
YIL107C,1707.568347
YIL108W,194.711698
YIL111W,2253.48995
YIL115C,1225.722176
YIL118W,5909.607347
YIL119C,1336.41794
YIL122W,736.464618
YIL123W,1797.084034
YIL124W,3671.414453
YIL125W,14328.17937
YIL126W,1985.269522
YIL127C,3671.414453
YIL128W,3148.825924
YIL129C,205.746596
YIL130W,395.628344
YIL131C,1720.427389
YIL132C,414.115457
YIL133C,43307.05408
YIL135C,2181.174143
YIL136W,6488.917408
YIL137C,5105.598763
YIL138C,11089.41299
YIL140W,395.628344
YIL143C,825.04706
YIL144W,1155.251341
YIL145C,2402.318293
YIL147C,655.803216
YIL148W,11818.18698
YIL149C,2767.657162
YIL150C,1858.02722
YIL151C,503.708466
YIL153W,4590.281414
YIL154C,5105.598763
YIL155C,1668.843656
YIL156W,606.198294
YIL157C,1681.776763
YIL159W,258.915893
YIL161W,1225.722176
YIL162W,1784.365878
YIL172C,166.392335
YIL173W,319.300389
YIR001C,6488.917408
YIR003W,450.486391
YIR004W,8965.919913
YIR005W,921.77596
YIR007W,1069.225892
YIR008C,196.942808
YIR009W,503.708466
YIR010W,1308.967217
YIR011C,2120.447552
YIR012W,19670.73411
YIR015W,2071.549859
YIR018W,238.011792
YIR021W,5237.055637
YIR022W,3148.825924
YIR023W,704.480663
YIR024C,589.437791
YIR026C,7572.878254
YIR033W,299.519102
YIR034C,111933.6269
YIR035C,2372.742316
YIR036C,1616.855581
YIR037W,8121.336004
YJL001W,7254.42956
YJL002C,11889.01519
YJL003W,672.127009
YJL004C,238.011792
YJL006C,1590.703824
YJL010C,2926.114486
YJL011C,2926.114486
YJL012C-A,8707.25852
YJL013C,3170.875939
YJL016W,3356.785381
YJL017W,172.147832
YJL018W,4506.061582
YJL021C,2606.882407
YJL023C,720.517291
YJL024C,1239.692946
YJL025W,397.641741
YJL026W,538.409577
YJL030W,1112.447872
YJL033W,7895.531974
YJL034W,336941.8927
YJL035C,830.424217
YJL036W,450.486391
YJL039C,2519.725319
YJL041W,2396.410458
YJL042W,279.403257
YJL044C,2993.362505
YJL048C,1336.41794
YJL049W,2525.559159
YJL050W,12503.51456
YJL052W,120264.1032
YJL055W,6441.958021
YJL057C,891.589403
YJL058C,1960.445507
YJL060W,1603.793112
YJL061W,9470.962692
YJL062W,258.915893
YJL062W-A,2525.559159
YJL063C,3026.843989
YJL065C,3389.321577
YJL066C,3389.321577
YJL068C,1746.07334
YJL069C,9569.65467
YJL070C,1098.088258
YJL071W,111.910047
YJL073W,3181.886481
YJL074C,2664.580961
YJL076W,1590.703824
YJL079C,555.549057
YJL081C,1068.351614
YJL082W,4975.182467
YJL083W,395.628344
YJL084C,49.157502
YJL085W,4279.658647
YJL087C,3111.27159
YJL088W,1141.028544
YJL090C,539.589927
YJL092W,5193.121683
YJL094C,172.147832
YJL095W,111.910047
YJL096W,1835.103835
YJL098W,11172.76653
YJL099W,1183.565989
YJL100W,56.866386
YJL101C,5127.436254
YJL102W,1733.262297
YJL104W,3181.886481
YJL107C,1484.982463
YJL109C,18231.66612
YJL110C,319.300389
YJL112W,3730.671372
YJL115W,6231.95475
YJL121C,3313.279871
YJL122W,4781.531693
YJL123C,2156.935194
YJL124C,3486.464288
YJL125C,7221.974006
YJL127C,1498.298948
YJL128C,2156.935194
YJL130C,11006.25315
YJL131C,319.300389
YJL133W,1363.727534
YJL136C,15299.55192
YJL137C,981.420509
YJL139C,6395.104469
YJL143W,1211.71123
YJL144W,148.811243
YJL145W,6535.982337
YJL146W,1847.732991
YJL147C,981.420509
YJL148W,3362.213572
YJL149W,194.711698
YJL151C,12532.32864
YJL154C,2360.885973
YJL155C,1681.776763
YJL157C,238.011792
YJL158C,12532.32864
YJL159W,14599.37886
YJL162C,183.517076
YJL164C,4318.345432
YJL166W,6139.314986
YJL168C,216.634494
YJL171C,5525.401288
YJL172W,720.517291
YJL173C,4276.968159
YJL176C,3148.825924
YJL177W,21097.46753
YJL178C,8965.919913
YJL179W,720.517291
YJL180C,6371.717472
YJL183W,3475.704567
YJL184W,2181.174143
YJL186W,11395.98539
YJL190C,40375.74905
YJL191W,3367.639559
YJL192C,11676.92473
YJL196C,936.775973
YJL197W,7108.890555
YJL198W,3432.581433
YJL200C,4674.982815
YJL201W,1746.07334
YJL203W,2490.504884
YJL204C,2699.049385
YJL207C,299.519102
YJL208C,3870.074331
YJL209W,2181.174143
YJL210W,338.777852
YJL212C,2869.776294
YJL214W,622.843006
YJL217W,720.517291
YJL222W,279.403257
YJR001W,1822.452778
YJR003C,3280.556272
YJR005W,1668.843656
YJR006W,625.850579
YJR007W,17077.81868
YJR008W,338.777852
YJR009C,120612.785
YJR010C-A,5547.77929
YJR010W,1511.585725
YJR011C,2560.491457
YJR012C,538.409577
YJR014W,21556.28219
YJR015W,639.376549
YJR016C,171209.9277
YJR017C,4401.469188
YJR022W,1444.850698
YJR024C,951.715802
YJR025C,2325.226499
YJR031C,2937.349284
YJR032W,3225.833379
YJR033C,148.811243
YJR041C,1662.367647
YJR042W,7920.74687
YJR043C,2408.222476
YJR044C,2337.128179
YJR046W,2193.268207
YJR047C,14238.1304
YJR048W,7327.540918
YJR049C,5040.259907
YJR050W,1985.269522
YJR051W,432.397164
YJR052W,936.775973
YJR053W,1377.330737
YJR054W,538.409577
YJR055W,2733.407426
YJR056C,1885.491266
YJR057W,2982.181094
YJR058C,1390.900226
YJR059W,1417.940016
YJR060W,6892.304602
YJR062C,1642.901353
YJR063W,8450.956611
YJR065C,6654.104514
YJR066W,589.437791
YJR067C,1498.298948
YJR068W,4607.515517
YJR069C,3486.464288
YJR070C,39859.04074
YJR072C,15207.64991
YJR073C,5886.786301
YJR074W,2835.839687
YJR075W,7157.301963
YJR076C,9279.391379
YJR078W,148.811243
YJR079W,906.714285
YJR080C,2289.428911
YJR082C,503.708466
YJR083C,1141.028544
YJR084W,1511.585725
YJR085C,2096.034577
YJR086W,5547.77929
YJR088C,5739.118732
YJR091C,783.798887
YJR092W,1603.793112
YJR093C,1310.190993
YJR094W-A,45546.85153
YJR096W,6964.269049
YJR097W,2010.015692
YJR098C,1225.722176
YJR101W,2059.280198
YJR103W,5369.543076
YJR104C,519498.0006
YJR105W,22172.76952
YJR109C,18037.73953
YJR110W,1083.681248
YJR111C,1885.491266
YJR112W,2071.549859
YJR113C,1336.41794
YJR117W,19640.08728
YJR118C,1155.251341
YJR119C,289.505143
YJR121W,164249.4935
YJR122W,2959.786543
YJR126C,111.910047
YJR129C,1551.271682
YJR130C,2071.549859
YJR131W,8260.294776
YJR132W,13524.11534
YJR133W,720.517291
YJR134C,299.519102
YJR135C,1025.559692
YJR136C,1471.635869
YJR137C,2903.612241
YJR138W,279.403257
YJR139C,48916.39216
YJR140C,921.77596
YJR142W,216.634494
YJR143C,1267.516655
YJR145C,572.55651
YJR146W,951.715802
YJR147W,2046.992119
YJR148W,25946.17996
YJR149W,172.147832
YJR154W,1603.793112
YJR156C,752.325536
YJR161C,814.957372
YKL001C,2169.063186
YKL004W,4174.067041
YKL005C,891.589403
YKL006W,45332.03362
YKL007W,4380.642237
YKL008C,2835.839687
YKL009W,18166.95254
YKL010C,7376.407847
YKL013C,9017.933016
YKL014C,5886.786301
YKL015W,736.464618
YKL016C,6820.572242
YKL017C,1040.166157
YKL018C-A,357.977413
YKL018W,704.480663
YKL019W,395.628344
YKL020C,432.397164
YKL021C,3730.671372
YKL022C,2752.940294
YKL023W,1733.262297
YKL024C,1498.298948
YKL025C,1603.793112
YKL027W,1169.430224
YKL028W,35882.60606
YKL029C,10456.84552
YKL033W,720.517291
YKL035W,17173.0768
YKL038W,194.711698
YKL040C,11256.31321
YKL041W,1885.491266
YKL043W,1417.940016
YKL046C,2583.713125
YKL047W,2548.860755
YKL048C,148.811243
YKL052C,2835.839687
YKL053C-A,3870.074331
YKL054C,3378.484944
YKL055C,1758.86078
YKL056C,27826.59029
YKL058W,3910.193747
YKL059C,1126.761005
YKL060C,1018216.061
YKL061W,1239.692946
YKL063C,2193.268207
YKL064W,258.915893
YKL065C,7205.815052
YKL067W,7133.083532
YKL068W,357.977413
YKL069W,2606.882407
YKL072W,211.208197
YKL073W,136.796664
YKL074C,4174.067041
YKL075C,98.941523
YKL077W,606.198294
YKL078W,720.517291
YKL079W,1923.060261
YKL080W,21114.40605
YKL081W,102130.3066
YKL085W,28103.81771
YKL086W,538.409577
YKL088W,2937.349284
YKL089W,465.16258
YKL091C,2869.776294
YKL092C,1225.722176
YKL094W,2144.790022
YKL095W,2253.48995
YKL096W,2059.280198
YKL096W-a,1589836.911
YKL103C,5727.807926
YKL104C,14250.44605
YKL105C,538.409577
YKL106W,2914.868826
YKL108W,655.803216
YKL110C,5259.065576
YKL112W,4818.48769
YKL113C,6116.222317
YKL114C,7254.42956
YKL116C,1511.585725
YKL117W,33724.85431
YKL119C,2034.685455
YKL120W,5347.390686
YKL121W,503.708466
YKL122C,3400.149501
YKL124W,450.486391
YKL125W,137.801731
YKL126W,2948.573282
YKL127W,9822.554269
YKL128C,3253.223772
YKL129C,154.72696
YKL130C,4071.946074
YKL134C,2687.57228
YKL135C,2687.57228
YKL137W,258.915893
YKL138C,2120.447552
YKL139W,124.510117
YKL140W,1471.635869
YKL141W,238.011792
YKL142W,1551.271682
YKL143W,589.437791
YKL144C,752.325536
YKL145W,105.475967
YKL148C,10402.38607
YKL149C,1126.761005
YKL150W,1923.060261
YKL151C,3870.074331
YKL152C,171982.1061
YKL154W,8247.632
YKL155C,1898.035017
YKL156W,43307.05408
YKL157W,2914.868826
YKL159C,521.1317
YKL160W,5863.992636
YKL162C,1098.088258
YKL164C,1170
YKL166C,1590.703824
YKL168C,981.420509
YKL170W,2455.326041
YKL173W,299.519102
YKL179C,2653.066587
YKL181W,11676.92473
YKL182W,91807.92524
YKL183W,5932.455733
YKL184W,688.35166
YKL185W,1797.084034
YKL189W,1281.37089
YKL191W,3486.464288
YKL192C,60512.33948
YKL193C,3867.458325
YKL194C,1239.692946
YKL195W,5040.259907
YKL197C,2096.034577
YKL204W,3236.79653
YKL205W,3486.464288
YKL206C,2937.349284
YKL210W,17715.96078
YKL211C,13406.22431
YKL212W,48039.71575
YKL213C,6796.71319
YKL214C,1308.967217
YKL215C,3181.886481
YKL216W,263886.2349
YKR001C,5955.33142
YKR002W,17078.86296
YKR003W,2548.860755
YKR004C,845.818925
YKR006C,1363.727534
YKR007W,2744.835938
YKR008W,8569.127204
YKR010C,338.777852
YKR011C,3148.825924
YKR014C,9384.620965
YKR016W,5727.807926
YKR017C,2253.48995
YKR018C,1771.624875
YKR020W,319.300389
YKR021W,414.115457
YKR022C,891.589403
YKR023W,1707.568347
YKR024C,1458.258755
YKR025W,1590.703824
YKR026C,8965.919913
YKR027W,2537.216686
YKR029C,622.843006
YKR031C,49.157502
YKR035W-A,2443.571616
YKR036C,589.437791
YKR038C,1267.516655
YKR041W,216.634494
YKR042W,56907.74291
YKR043C,11452.0035
YKR044W,319.300389
YKR046C,2156.935194
YKR048C,8070.986999
YKR049C,1239.692946
YKR052C,1336.41794
YKR054C,194.711698
YKR057W,27366.44223
YKR059W,106018.1917
YKR060W,3060.232559
YKR062W,1147.977953
YKR063C,646.644
YKR064W,148.811243
YKR065C,3004.533419
YKR066C,6725.291721
YKR067W,3104.608743
YKR068C,2372.742316
YKR070W,3870.074331
YKR071C,1047.450039
YKR072C,3750.4889
YKR074W,1225.722176
YKR075C,1960.445507
YKR076W,1668.843656
YKR077W,861.143461
YKR078W,1267.516655
YKR079C,2710.514226
YKR080W,16196.71611
YKR081C,32362.508
YKR082W,3060.232559
YKR083C,279.403257
YKR084C,2750.545705
YKR085C,357.977413
YKR086W,1253.62422
YKR088C,11256.31321
YKR089C,194.711698
YKR090W,1308.967217
YKR092C,12937.8747
YKR094C,28196.41589
YKR095W,2710.514226
YKR096W,194.711698
YKR099W,861.143461
YLL001W,9622.726661
YLL002W,1141.028544
YLL006W,2490.504884
YLL007C,486.132248
YLL010C,5615.081157
YLL011W,6624.614176
YLL012W,7770.941037
YLL013C,845.818925
YLL018C-A,5750.436449
YLL021W,274.317853
YLL022C,4548.111091
YLL023C,1681.776763
YLL024C,364127.6719
YLL026W,32808.21432
YLL027W,124.510117
YLL028W,1471.635869
YLL029W,3236.79653
YLL031C,299.519102
YLL032C,921.77596
YLL034C,4485.082266
YLL036C,11688.45419
YLL038C,1960.445507
YLL040C,124.510117
YLL041C,9543.152805
YLL043W,906.714285
YLL045C,80188.87096
YLL048C,3004.533419
YLL050C,19606.96615
YLL054C,338.777852
YLL058W,2071.549859
YLL062C,606.198294
YLR001C,205.746596
YLR002C,11747.49006
YLR003C,1197.659409
YLR005W,2337.128179
YLR006C,1197.659409
YLR011W,1267.516655
YLR015W,1308.967217
YLR016C,1471.635869
YLR017W,4824.359039
YLR020C,1629.891555
YLR021W,1822.452778
YLR022C,5062.010543
YLR024C,49.157502
YLR025W,3269.630172
YLR026C,299.519102
YLR027C,7696.481883
YLR028C,7696.481883
YLR032W,1524.843187
YLR033W,4464.133314
YLR035C,71.561869
YLR035C-A,216.634494
YLR036C,966.596862
YLR038C,1390.900226
YLR039C,78.623531
YLR043C,8578.810965
YLR044C,8965.919913
YLR045C,1655.885285
YLR048W,60864.7948
YLR049C,338.777852
YLR050C,357.977413
YLR052W,2277.46513
YLR055C,8425.457222
YLR056W,36200.40475
YLR057W,71.561869
YLR058C,67558.7907
YLR059C,1726.847843
YLR060W,5442.501698
YLR061W,60394.9954
YLR064W,2241.478296
YLR066W,6844.457184
YLR067C,1155.251341
YLR068W,1458.258755
YLR069C,6348.357045
YLR071C,319.300389
YLR072W,672.127009
YLR073C,376.921209
YLR074C,5626.322559
YLR079W,768.102769
YLR082C,538.409577
YLR084C,3671.414453
YLR085C,238.011792
YLR086W,572.55651
YLR089C,9956.477576
YLR090W,1211.71123
YLR093C,1885.491266
